image_id,fold,final_label,source_dataset,source_group,source_relative_path,source_filename,prepared_relative_path,split_relative_path,sha256,md5,size_bytes,extension,sample_type,attack_family,attack_name
img_00015190,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015190.webp,datasets/splits/clean/fold_1/non_weapon/img_00015190.webp,61dd3ca0de6953a1f85ce6558409ab300b7c2d3e059ed5a906b4df3cea824d35,a3ca623fc9f00d32e179c43445beae36,12020,.webp,clean,none,clean
img_00015192,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015192.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015192.jpeg,e6714a00e83b6b2c3f58fcbec60fe8e6ef1d5d7126f7ca805a9d36efc60af4c1,a4df1fe6c4ca3ecb39292185061e5f75,21122,.jpeg,clean,none,clean
img_00015199,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015199.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015199.jpeg,def7d2b1e1028a6ad607d56118dd1de6bdad49a894289cc54be259ecf2036386,a81f5ae609d94a109467890049ceb4ac,13573,.jpeg,clean,none,clean
img_00015218,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015218.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015218.jpeg,d3deb6ed4e502cc0eb1d144187f80f6de99cef29ed815935d59d1e8b4f8ed6b5,b74383a77cbef94d861a3f205e539331,410264,.jpeg,clean,none,clean
img_00015220,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015220.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015220.jpeg,2f8667987454b12233a80f0baabd48f223cc5269203809ab81c60f9c03fbd5ce,b8ee8448785d123667f8abce6b223daf,421384,.jpeg,clean,none,clean
img_00015221,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015221.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015221.jpeg,f41209914169ce9438641c544cbee1d838821020e34a367326fa627ced62c2a5,b911b9177fb66900f43d225855e03aa6,17859,.jpeg,clean,none,clean
img_00015264,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015264.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015264.jpeg,e9dd107dd36c2e048c4284692d380018db4357a822ccf36a3c9e222d92cd39e6,d2c88d468eb8b2598b0e74d72b9021fc,19394,.jpeg,clean,none,clean
img_00015270,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015270.png,datasets/splits/clean/fold_1/non_weapon/img_00015270.png,13c1928a8e948193462c9826c38908ad3932874c9adc82e477af74731505a0c4,d88c75facd545027c0d45893b7dc77cd,124297,.png,clean,none,clean
img_00015273,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015273.png,datasets/splits/clean/fold_1/non_weapon/img_00015273.png,3bfa76f4f5f7bf007be107fc46f4005c7f2c29d81ec79eace9923be8e49e127a,daa284d44a663db05f8770cdeb662654,109421,.png,clean,none,clean
img_00015286,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015286.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015286.jpeg,ffd03d372ab43c022b757e06652935315d013fd9f8edf167dc138a8aac1f035f,e6169bbeecd750aeeea41387bbaf31d7,9252,.jpeg,clean,none,clean
img_00015288,fold_1,non_weapon,05_deepweb,deepweb,,,images/img_00015288.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00015288.jpeg,c407544ffc3321f3141cc65bbcef4b3f54a65a39a9d36274c881efb3b7c65986,e70c2a71353fc19c5884e4d96c33424d,24032,.jpeg,clean,none,clean
img_00000004,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000004.jpg,datasets/splits/clean/fold_1/weapon/img_00000004.jpg,768d8265386d41b3bcce73ae5becccd59c425358143101e6a429dc5a7c36aaae,d3c70459207d5802bfc3518689f8b6eb,162959,.jpg,clean,none,clean
img_00000014,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000014.png,datasets/splits/clean/fold_1/weapon/img_00000014.png,9e72cf191b6539dc28f205176aa14bef73d2ff9ad7f9c79765c8147be68cb147,1df5c2074836eb274b2a9728a35e90ec,201181,.png,clean,none,clean
img_00000041,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000041.jpeg,datasets/splits/clean/fold_1/weapon/img_00000041.jpeg,83dbd88e9717ef1c800b2c67aa506fbf07a587f2e76d07f71c3cc81168714190,f4a185e136b2d97f9170e3d95828deeb,60342,.jpeg,clean,none,clean
img_00000128,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000128.png,datasets/splits/clean/fold_1/weapon/img_00000128.png,f021bcb3e39fdedbd2212ba38b68d7b36f38a88e5f7555e86ec2a2a49ad20084,0ed77548949f1ec3e971a4d4de319bc4,128059,.png,clean,none,clean
img_00000136,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000136.jpeg,datasets/splits/clean/fold_1/weapon/img_00000136.jpeg,6935212f247479338ab542412da10d41196b6e5e1f3d2636338f3b1071e8cedf,4997df25ed7b58978a17a6ab9976c759,22543,.jpeg,clean,none,clean
img_00000141,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000141.png,datasets/splits/clean/fold_1/weapon/img_00000141.png,85ef98c9a91829adf033e7627ecc3b896abd218cfd4d37a01bf53819d8ffae04,d753ef25b3979a8a89066a5ead0d6b93,1280948,.png,clean,none,clean
img_00000144,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000144.jpeg,datasets/splits/clean/fold_1/weapon/img_00000144.jpeg,3791ef269518187993b2487000d4edbfe1a1746568d3ba1f813a955b4c95fb18,4d15f4cc99e727aa7838200204b7ba71,27333,.jpeg,clean,none,clean
img_00000148,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000148.jpeg,datasets/splits/clean/fold_1/weapon/img_00000148.jpeg,f1486d51407b5248f3fbcfcf7ec09721bb0125d5f7269ddddcf5787e9acb2734,7baf75d78cd9cd51e4b64c4965c93123,31522,.jpeg,clean,none,clean
img_00000159,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000159.jpeg,datasets/splits/clean/fold_1/weapon/img_00000159.jpeg,0e1f75723decd3a587ae34be218a2396b5d7ff48d52a94c1a084edac890361df,f25db70e3b62e03c9ccc61b26b7390f8,222718,.jpeg,clean,none,clean
img_00000219,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000219.jpeg,datasets/splits/clean/fold_1/weapon/img_00000219.jpeg,dbec6e62b1978891632993a467937cdc9a59e08567fd037c1ade97d30d98aa4e,1412508290d739f194302b5b7714be39,33885,.jpeg,clean,none,clean
img_00000220,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000220.jpeg,datasets/splits/clean/fold_1/weapon/img_00000220.jpeg,6350710988c99f6128f8b05a90112d24e46172a2a897c2e925745906dc8dc050,30cd4c719ad87bb449b1a56e9c332b95,35326,.jpeg,clean,none,clean
img_00000225,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000225.jpeg,datasets/splits/clean/fold_1/weapon/img_00000225.jpeg,6f71ab535b8ebf9fc9f67aca862bad05944c7102d2fc982b32d8d549618e4c61,ca71cc6e526a5d238e8053783ba42af7,117461,.jpeg,clean,none,clean
img_00000226,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000226.jpeg,datasets/splits/clean/fold_1/weapon/img_00000226.jpeg,11a1e29931a3851efdce39815edb024f3870681cfad77410a882141aa0fb66af,5abbe1dbf0183a5e73acd45b1591564e,362357,.jpeg,clean,none,clean
img_00000232,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000232.jpeg,datasets/splits/clean/fold_1/weapon/img_00000232.jpeg,a8f65a11db3bea7acbc1f70954de12716bdce3d50b86541f0011b50c641941cb,74f182375b1648566520aa64c7f3f282,488249,.jpeg,clean,none,clean
img_00000236,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000236.png,datasets/splits/clean/fold_1/weapon/img_00000236.png,98249d5b5069c4f713a355a43aee2750f5665da11c606d66f10c052d28d42452,4cdbd78c81c8a59069f31e50f2667a8b,8651,.png,clean,none,clean
img_00000240,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000240.jpeg,datasets/splits/clean/fold_1/weapon/img_00000240.jpeg,751894f8a94e64bbab15e3bcc23b185c10bdc4ee965323d701d7aa188b1fc388,6ad7f280d80e7f14f9c7af83abdd0e94,132246,.jpeg,clean,none,clean
img_00000272,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000272.jpeg,datasets/splits/clean/fold_1/weapon/img_00000272.jpeg,96c403b8e43152f11ae630f4bab16512519e6b0c84103945815855362c2407b6,a7b6f185dddd11c8104d74d5080da1df,78482,.jpeg,clean,none,clean
img_00000288,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000288.png,datasets/splits/clean/fold_1/weapon/img_00000288.png,8cf01cfa71fdb00a678d6d7004690e3701dde86fef2711fd00bb091ede59d694,804e2f75a2726f1242ae3aab10304235,138810,.png,clean,none,clean
img_00000325,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000325.jpeg,datasets/splits/clean/fold_1/weapon/img_00000325.jpeg,15f7f374bd5d6fe1c7af06acabf4e45e3fc195d4600fd7a3db5bff6dd0784982,c9a764c0bd9c8aff9d0e53b267f795ad,58537,.jpeg,clean,none,clean
img_00000353,fold_1,weapon,01_kaggle_weapon,kaggle,,,images/img_00000353.png,datasets/splits/clean/fold_1/weapon/img_00000353.png,046328b966140a1d0caae07152dcfadd0fead71e18e83248d191c44de62ed8c0,01c9c3d960f3228af81e60f1aaa10179,1217891,.png,clean,none,clean
img_00000478,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000478.jpg,datasets/splits/clean/fold_1/weapon/img_00000478.jpg,3486ca40a9fb736697adad42f7ca7efebd1003f7ae2debb58ea7b5596367f8c7,3810cd3b605cd6ff0ac7f298d8a5ebd4,34767,.jpg,clean,none,clean
img_00000487,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000487.jpg,datasets/splits/clean/fold_1/weapon/img_00000487.jpg,ec95fa034155ca5f84dcd24db90ab30e4ca8b14804b4e16fd7f460ff41c163a2,739446fdf32ce657ea07d2d375291e70,46964,.jpg,clean,none,clean
img_00000530,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000530.jpg,datasets/splits/clean/fold_1/weapon/img_00000530.jpg,7bd5e2bb243e4e9741d836857437065c1dd4a0213adf3e154e94de2b13e1958e,ff5a9c45fe2828950eb54ee60bd0a987,15486,.jpg,clean,none,clean
img_00000532,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000532.jpg,datasets/splits/clean/fold_1/weapon/img_00000532.jpg,5e9b3e9807d44007e144c2733fbcd7c8fc64abdbaf4fc144405a8535a0b7c211,1fa8b8797eda053093a59e6974a7820e,203969,.jpg,clean,none,clean
img_00000535,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000535.jpg,datasets/splits/clean/fold_1/weapon/img_00000535.jpg,c95681d75557072d864bdf84c90c449d83e3e28dc655db550a660ce18e0180b1,1768ee577347353b17e486f1e4ddc96c,14517,.jpg,clean,none,clean
img_00000569,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000569.jpg,datasets/splits/clean/fold_1/weapon/img_00000569.jpg,792e19f357f96531fa6e331a27a6f2b2fc0c403debd54bcadf041c1f80aaa3ad,65cbc49231dfbc618ab2d378d00b56fc,2599424,.jpg,clean,none,clean
img_00000604,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000604.jpg,datasets/splits/clean/fold_1/weapon/img_00000604.jpg,c9f07f3b670cb546adc577f7311f9012350b03196bcf079ac690bb1fe48d0f87,f3656d7aabc6663c989ae05f4f65f053,125856,.jpg,clean,none,clean
img_00000648,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000648.jpg,datasets/splits/clean/fold_1/weapon/img_00000648.jpg,0e4e546acd21c1cceebfbf242fea839fc2a5309cb86c98c4e1ed8fa501355eeb,de0eeb6d8cadf7fa988b6bdb5e4fc263,114218,.jpg,clean,none,clean
img_00000727,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000727.jpg,datasets/splits/clean/fold_1/weapon/img_00000727.jpg,9bce1f510afdcd3a612fa47f821020cd9668ae4ad7894f672b27d8b1e9b28907,51313928d389a01c199746f5be7c6c1b,42749,.jpg,clean,none,clean
img_00000729,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000729.jpg,datasets/splits/clean/fold_1/weapon/img_00000729.jpg,cc31a9a0143cf7680659433eb3f2f1b123deb2ab8729959477eeebde4a81b6b1,86a222d62f10f6cdab3b5730756cc168,59275,.jpg,clean,none,clean
img_00000730,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000730.jpg,datasets/splits/clean/fold_1/weapon/img_00000730.jpg,301b9a103dc3fd6e19208216c4a7721f53f099542ffa7f9a0ae42f198e6947c0,8ab28f19e39e86294aea0918c3f85fad,68810,.jpg,clean,none,clean
img_00000731,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000731.jpg,datasets/splits/clean/fold_1/weapon/img_00000731.jpg,7dedbc30eb59cc2bf2930d19940d4f0a5be45e39ee600cae966f06d110fff9a6,8fcd34c51ceebd1e963fdaab7d601e95,65901,.jpg,clean,none,clean
img_00000792,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00000792.jpg,datasets/splits/clean/fold_1/weapon/img_00000792.jpg,cb5a86dae5fe0f9e067286c5863c5374f592c81526014eb171ccc32ba946e5a3,148d1715633c09777462bdb2f9b97ac7,116464,.jpg,clean,none,clean
img_00001143,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00001143.jpg,datasets/splits/clean/fold_1/weapon/img_00001143.jpg,e523e9a71f745ad3b918a133ad0b82727481816f686e9a53c9a89fede83fa76f,04a7ec50d0de9fc72575b8994023d133,54829,.jpg,clean,none,clean
img_00001144,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00001144.jpg,datasets/splits/clean/fold_1/weapon/img_00001144.jpg,30a1951817405d218e720a248e567c4d465ee06c495b8aba3244f559643c8824,c69c6d3b590164439542e43e3115372b,38772,.jpg,clean,none,clean
img_00003526,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00003526.jpg,datasets/splits/clean/fold_1/weapon/img_00003526.jpg,26ec1f3287cf0fa2b5bd25b42ee954d6df0d40d62bff2c0fc32a41403eb878b5,9bf0a0df08050d2881cfd7ecdbd7e512,33882,.jpg,clean,none,clean
img_00010546,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00010546.jpg,datasets/splits/clean/fold_1/weapon/img_00010546.jpg,783b1e9c0bc36d6ebed6d8dfd6c3f0d350c76d128c2a601f225e4fff4042329c,51e54a0cdd7f4dc6358d37c9877534ab,164463,.jpg,clean,none,clean
img_00010548,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00010548.jpg,datasets/splits/clean/fold_1/weapon/img_00010548.jpg,2e09b752cfd7bb85772be78f3e8df64ed2225d6abc180360f8741934df81bc3d,7ed6b59ede5f6875cd820d1be49414b3,36460,.jpg,clean,none,clean
img_00010551,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00010551.jpg,datasets/splits/clean/fold_1/weapon/img_00010551.jpg,fc4c92dc3a9a81b896c88b5038a01632210edccf34bffdd565f9fa783df86be4,04b48ac2d87182a84e70260fd86cacee,284954,.jpg,clean,none,clean
img_00011557,fold_1,weapon,02_deepfirearm,deepfirearm,,,images/img_00011557.jpg,datasets/splits/clean/fold_1/weapon/img_00011557.jpg,38d00ba41327b9cbad7eadbedd8e0be775f02b2817079276657957ba9b9e0802,03394785a829a0fcc023d15dd3db1111,114928,.jpg,clean,none,clean
img_00012665,fold_1,weapon,03_google_scraped,google,,,images/img_00012665.jpg,datasets/splits/clean/fold_1/weapon/img_00012665.jpg,3789ad430bdd66a05fed20da84bea6cb2743b0fdbcdc21db68bd42c9fc6b75d4,1972b5c4117c45ad91363c26eae73e64,1576848,.jpg,clean,none,clean
img_00012675,fold_1,weapon,03_google_scraped,google,,,images/img_00012675.jpg,datasets/splits/clean/fold_1/weapon/img_00012675.jpg,30a0ad85dbc7dfa0b0c699ecbfc2e9f743554b82447d99583bff3cf1d4c82bce,60ee62c3b30e35c49f65210229a242cf,53062,.jpg,clean,none,clean
img_00012700,fold_1,weapon,03_google_scraped,google,,,images/img_00012700.jpg,datasets/splits/clean/fold_1/weapon/img_00012700.jpg,ac3b369fd937b03034be09cc7694c50967836448e3efeca59f4d39bf9d20c1f6,a3b1a72fdc88ca73eccd83de676e936a,46830,.jpg,clean,none,clean
img_00012721,fold_1,weapon,03_google_scraped,google,,,images/img_00012721.jpg,datasets/splits/clean/fold_1/weapon/img_00012721.jpg,0eeaba943122848cef664c681c80b9e8e6725b815dfb3d1cc68d6e985f24496a,c5d40615e550e16c239a92da76fbd775,9298,.jpg,clean,none,clean
img_00012733,fold_1,weapon,03_google_scraped,google,,,images/img_00012733.jpg,datasets/splits/clean/fold_1/weapon/img_00012733.jpg,6c7885f1e335a2a2a55bd09b169f0c5704ab933d58896087caa8ad289270b6fb,7d1219be3700be880d02867835a877ba,98006,.jpg,clean,none,clean
img_00012734,fold_1,weapon,03_google_scraped,google,,,images/img_00012734.jpg,datasets/splits/clean/fold_1/weapon/img_00012734.jpg,3ae487c2f207073f604d9e8505767a7601416d39268b56db48a00021c5941714,3e0a9047e51057f89cad8c1028134d47,170301,.jpg,clean,none,clean
img_00012745,fold_1,weapon,03_google_scraped,google,,,images/img_00012745.jpg,datasets/splits/clean/fold_1/weapon/img_00012745.jpg,1bc0b6721ce995356eb22b00b44f8c0d058e828987f5f703037cc1570913b296,4b61f18d9b93a3494f3430840e0a7dea,1866334,.jpg,clean,none,clean
img_00012787,fold_1,weapon,03_google_scraped,google,,,images/img_00012787.png,datasets/splits/clean/fold_1/weapon/img_00012787.png,c87ad92348b7e43c42b12b71e5dc471bef0129667b8cc2bf2aca95729d8fc48a,1b4fffe503d4e84b168fc1a14cce229a,7081967,.png,clean,none,clean
img_00012791,fold_1,weapon,03_google_scraped,google,,,images/img_00012791.jpg,datasets/splits/clean/fold_1/weapon/img_00012791.jpg,5a26422d96f86eece864fc040e91858015c5b89a1881748d38851393c2fdf1e2,15b25f4c05c79555b12557a03725f6b4,71526,.jpg,clean,none,clean
img_00012818,fold_1,weapon,03_google_scraped,google,,,images/img_00012818.jpg,datasets/splits/clean/fold_1/weapon/img_00012818.jpg,5173decfdde2ebb69ff85284920bfa3a55fc9eac42415b015cce71030206118d,0628fc4c1aa7b0f09736c2cafbde5ded,20652,.jpg,clean,none,clean
img_00012879,fold_1,weapon,03_google_scraped,google,,,images/img_00012879.jpg,datasets/splits/clean/fold_1/weapon/img_00012879.jpg,7671f8c748ccaa5c7ec6dbbd31de4652547083d0978d8ced5224da884562ff48,eaf11720ffc4e4ff198f2f1dc2d58260,866603,.jpg,clean,none,clean
img_00012918,fold_1,weapon,03_google_scraped,google,,,images/img_00012918.jpg,datasets/splits/clean/fold_1/weapon/img_00012918.jpg,ad441d74fc170c04c14ac596922500f2bada0c41534ee5b05c686d559edceb53,c5c05401977ab630401e3f1c62fb92e1,2720545,.jpg,clean,none,clean
img_00012941,fold_1,weapon,03_google_scraped,google,,,images/img_00012941.jpg,datasets/splits/clean/fold_1/weapon/img_00012941.jpg,7010e8a185a14d665f73b73427c5fc1638b1c07d5c174c779ed40531da5dde56,cd1480ec7f9161b2f2afef7ad2e211d0,213281,.jpg,clean,none,clean
img_00012951,fold_1,weapon,03_google_scraped,google,,,images/img_00012951.jpg,datasets/splits/clean/fold_1/weapon/img_00012951.jpg,9cc55a84a481727e25bbb1bf1a0e7e14bc82184d83394eac28bc3eadfe34f7f6,86dab05f557e96943146957c627336d9,1450463,.jpg,clean,none,clean
img_00012974,fold_1,weapon,03_google_scraped,google,,,images/img_00012974.png,datasets/splits/clean/fold_1/weapon/img_00012974.png,77cb5d7d1c99348dadf0b9870dfc07a47572e27f6571e4fdb9f054bdc150f9ca,6ff1963f3a0ce23d067237aaedbd1f74,386941,.png,clean,none,clean
img_00013015,fold_1,weapon,03_google_scraped,google,,,images/img_00013015.jpg,datasets/splits/clean/fold_1/weapon/img_00013015.jpg,92c16d12f874259de7287fed18be47b0dbb4cf5341eccaabaeaf90c7f082ac64,b57dda423523d07c7a7bc0b5aa6ba5ba,230631,.jpg,clean,none,clean
img_00013130,fold_1,weapon,03_google_scraped,google,,,images/img_00013130.jpg,datasets/splits/clean/fold_1/weapon/img_00013130.jpg,1604c1e2096ad92d4aa57ad777b8ae7136924f3747fe52a923646286068f4f46,350a7d9192442c19b25456142863fba2,54721,.jpg,clean,none,clean
img_00013132,fold_1,weapon,03_google_scraped,google,,,images/img_00013132.jpg,datasets/splits/clean/fold_1/weapon/img_00013132.jpg,f3ad3303a97b8f803955faa91742b600876ed62948a56516dfc3f249b61bc6b1,1b8aa667e1033962b864b05daca046e6,40601,.jpg,clean,none,clean
img_00013139,fold_1,weapon,03_google_scraped,google,,,images/img_00013139.jpg,datasets/splits/clean/fold_1/weapon/img_00013139.jpg,394e66f5152a855b34efea203b554a6c50b718d98e383288192f4ffa573beeb3,6827cfb2a590ab22fb43a3df7abcdfcc,195036,.jpg,clean,none,clean
img_00013143,fold_1,weapon,03_google_scraped,google,,,images/img_00013143.jpg,datasets/splits/clean/fold_1/weapon/img_00013143.jpg,d9cdbfccf85624233bb4366eddac48215ea5fe0a40d04aa0c8887d1eb4e862c6,4a9c0523a71a5948e725717d49122c9e,370514,.jpg,clean,none,clean
img_00013535,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013535.jpg,datasets/splits/clean/fold_1/weapon/img_00013535.jpg,f66fa9e13b607807eeacbcc3def6906b5eb1278d521a11091706c6c04cbd82b5,7226ab5d98f8f871c187a0fb19cbd011,95648,.jpg,clean,none,clean
img_00013542,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013542.jpg,datasets/splits/clean/fold_1/weapon/img_00013542.jpg,1052f080279fc66abf385a039e9ac03bb868030774e1a642f784644178fddfef,e1f34a9ae06b73d953c493a0fd29c49f,424412,.jpg,clean,none,clean
img_00013562,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013562.jpg,datasets/splits/clean/fold_1/weapon/img_00013562.jpg,4cefac58bba7344fbe34179980872659638b3ea62e396a18396bb5b0b411b485,e5ad8926d71badaa5baaf55a7eb0948c,157838,.jpg,clean,none,clean
img_00013565,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013565.jpg,datasets/splits/clean/fold_1/weapon/img_00013565.jpg,abe731eaaded6d9ab18483f78843bce6baf10bbb638c791a8e1f42031c340948,a006a6396a282e473c55cb71443d1b29,283677,.jpg,clean,none,clean
img_00013566,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013566.jpg,datasets/splits/clean/fold_1/weapon/img_00013566.jpg,d063916765fe92803578e8da76c181e6bac03c81dc48724022cfcfcb88a5d488,cc6e150dbb3e95416c5b4b61a395ed14,494768,.jpg,clean,none,clean
img_00013574,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013574.jpg,datasets/splits/clean/fold_1/weapon/img_00013574.jpg,6b1725acfc1c4e67662a0e899f4dde0b522a55e68a2a63219c3eacd29cc3d0fc,43763cbc8c779881714c7af0245da269,255018,.jpg,clean,none,clean
img_00013575,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013575.jpg,datasets/splits/clean/fold_1/weapon/img_00013575.jpg,389a2e074eb31e14b6b1fe923c49eed765aea439dbd102d2dd2156d1b78c29aa,1e7d74148032c117e6650f76e6e123b9,169916,.jpg,clean,none,clean
img_00013577,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013577.jpg,datasets/splits/clean/fold_1/weapon/img_00013577.jpg,927e40fd09ed287c94707128a031d3ed893b0da7a09baf65030f207f95814dc1,c94aa6bf458161cb0ccf3a634a69e49a,196687,.jpg,clean,none,clean
img_00013583,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013583.jpg,datasets/splits/clean/fold_1/weapon/img_00013583.jpg,2c612531556932f86973676aa249e1500e6c449eac175d8ad6cb8ab5e06f6ca5,6923953eaccd1c3590e776872c1cc1c1,211990,.jpg,clean,none,clean
img_00013585,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013585.jpg,datasets/splits/clean/fold_1/weapon/img_00013585.jpg,2bf440ef8a9c241e86345b38da386e71afdf2175567851271af3a4925104ac35,bbc99a00ede4775738fbebe974b9dfd5,177038,.jpg,clean,none,clean
img_00013588,fold_1,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013588.jpg,datasets/splits/clean/fold_1/weapon/img_00013588.jpg,1857259125d2e2ec13522dff2daaed2aee95f3e2a316408b66b2a2d3f344dd40,928fbbb99b07f37b88dd19aea1391700,141533,.jpg,clean,none,clean
