generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,size_bytes,extension,created_at
img_00014507__color_shift__model_agnostic,img_00014507,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014507.webp,datasets/splits/clean/fold_1/non_weapon/img_00014507.webp,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014507__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.588374137878418, ""perturbation_norm_l0"": 262347, ""perturbation_norm_l2"": 6053.6943359375, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,f922bf86352285de11465dac2b5d31d2059d57f17472eac0c132070b2afc7adc,21cc77de71c84337d62e3497cf628e0e,04cda5e05fd1e866151126a80c7573fe16c490aeb08edfe87e8f4884abfb89f1,bdbe68fb9475112d95d9dea726360526,262347,6053.6943359375,28.0,9.588374137878418,26028,.jpg,2026-05-04T22:53:16+00:00
img_00014543__color_shift__model_agnostic,img_00014543,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014543.webp,datasets/splits/clean/fold_1/non_weapon/img_00014543.webp,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014543__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.2489595413208, ""perturbation_norm_l0"": 497244, ""perturbation_norm_l2"": 10342.908203125, ""perturbation_norm_linf"": 33.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,04b715b4c503752b0d961beb5d74cb8d06683b1672e4279770774ee41e248522,35dce455de1e39afafcf17ba3adcea6c,6591702d6ef04f41bf3069b829a28b5d63ced16413c33f2d28b52cea8e40faf6,a73f6990b309bfcc0457f988f83df21a,497244,10342.908203125,33.0,8.2489595413208,56333,.jpg,2026-05-04T22:53:16+00:00
img_00014545__color_shift__model_agnostic,img_00014545,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014545.webp,datasets/splits/clean/fold_1/non_weapon/img_00014545.webp,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014545__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.6216888427734375, ""perturbation_norm_l0"": 129246, ""perturbation_norm_l2"": 4544.3515625, ""perturbation_norm_linf"": 14.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,df227edbfdcdee95896d00908f40f53b3248b352eb729bb83074bd713adca0c1,37feb0a42551d9622f0cd8e567222016,5b7509346cef75b4e4fdc5f82f73db5c2c4a32d76d41460944a77b5a19265399,ba395e2926bed0402c0fc6d48042cd66,129246,4544.3515625,14.0,5.6216888427734375,10909,.jpg,2026-05-04T22:53:16+00:00
img_00014592__color_shift__model_agnostic,img_00014592,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014592.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00014592.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014592__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 11.232887268066406, ""perturbation_norm_l0"": 3033869, ""perturbation_norm_l2"": 23905.564453125, ""perturbation_norm_linf"": 20.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,15516d8f98095ed62eeb717f83a53138aad4968ef785826211f57eb880f68394,501730edf6b5778f013e0277a3ff2873,c98845664039f7a0453f6d32879d15e04e7428f15f6481d98014bf8acd547ed7,7acc157f2983c35e61dc2f59fde624c1,3033869,23905.564453125,20.0,11.232887268066406,545242,.jpg,2026-05-04T22:53:16+00:00
img_00014593__color_shift__model_agnostic,img_00014593,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014593.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00014593.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014593__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.707921981811523, ""perturbation_norm_l0"": 253684, ""perturbation_norm_l2"": 5402.4326171875, ""perturbation_norm_linf"": 20.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,b1ddcecfa3a1cfd23868d7ac03e611ec1a82f9e9b9d8242d2db7546f70915f6a,50a1483331ac1d4bdd7fc89a7907b296,1d03f5da82b8239249045deb85708da94eccfdc5a5403cb04acc427de03140f7,17aefdc40a9c8f61fcd5580261f5845b,253684,5402.4326171875,20.0,8.707921981811523,18094,.jpg,2026-05-04T22:53:16+00:00
img_00014599__color_shift__model_agnostic,img_00014599,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014599.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00014599.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014599__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.642836570739746, ""perturbation_norm_l0"": 260090, ""perturbation_norm_l2"": 5324.3759765625, ""perturbation_norm_linf"": 14.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,c7a1c9b582f1cb0fd6906d680ad1cde3c104211530f9bfd06ec3922d95f4f4d3,53a4795a6823c129081bda0779683f5a,609485ca763542471e62f9fbb06db9186aeaae85b066f88d740b16e6aebfd77c,1d4e30d863bdd254d3a9ccbec354adc3,260090,5324.3759765625,14.0,8.642836570739746,8257,.jpg,2026-05-04T22:53:16+00:00
img_00014608__color_shift__model_agnostic,img_00014608,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014608.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00014608.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014608__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.859203338623047, ""perturbation_norm_l0"": 258359, ""perturbation_norm_l2"": 5755.05322265625, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,e1f4de3c9a20716b5bd980f6131171284bc149494994a6ef11ca3d6dc4bfbb8d,58971f93302fe984f6d88d34f8ce38ab,82c38c16b865277086a9c3d8eb556578c00559f888d7dc04971a749d1d3f86b9,1ef6360ed2f0b3d6528397650112200d,258359,5755.05322265625,24.0,8.859203338623047,28740,.jpg,2026-05-04T22:53:16+00:00
img_00014610__color_shift__model_agnostic,img_00014610,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014610.webp,datasets/splits/clean/fold_1/non_weapon/img_00014610.webp,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014610__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.73022985458374, ""perturbation_norm_l0"": 163434, ""perturbation_norm_l2"": 5026.46337890625, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,a8a8e42ea5f3777da9c0f5a86ebbaf16bc0906297bdf6aa0a86293ed7f94976c,59f32964c0201ca494e65a77b07d115f,b644e1f62a4ceac15209cfac8d295712fb3d29fe900d784ab258852d21f36c52,b51c42ace48bdb7e9ec453c46331d64b,163434,5026.46337890625,28.0,6.73022985458374,20710,.jpg,2026-05-04T22:53:16+00:00
img_00014616__color_shift__model_agnostic,img_00014616,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014616.png,datasets/splits/clean/fold_1/non_weapon/img_00014616.png,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014616__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.45379638671875, ""perturbation_norm_l0"": 1146459, ""perturbation_norm_l2"": 10999.2431640625, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,82ca0bd139e00a4ecd228839230369f6827cbeafd949a8d8f1289b157df680bc,5c2360a6b8f96eed3afa2759459b8e1c,bcd8a55b0958290c0cad8295d77f4f6acc0b952535bbd247135ae36ea44e4cb5,331d8c4616cbd3dd12ab7c9a965e18c8,1146459,10999.2431640625,28.0,8.45379638671875,60087,.jpg,2026-05-04T22:53:16+00:00
img_00014629__color_shift__model_agnostic,img_00014629,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014629.png,datasets/splits/clean/fold_1/non_weapon/img_00014629.png,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014629__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.464244842529297, ""perturbation_norm_l0"": 628314, ""perturbation_norm_l2"": 9951.0546875, ""perturbation_norm_linf"": 25.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,2678b465f3595dfdbd0663f8a03fe7ffdb2198312bfae7ac9c20777a4eeed22b,64618c24790e5732ec8d61b30d805089,d4dd1981d71c1b5066c3bf7c9765bdf30b4891246441e6a510a92a5eaae2db30,99b4b37fde98ac5efd5f7d7859fb2ddd,628314,9951.0546875,25.0,8.464244842529297,69648,.jpg,2026-05-04T22:53:16+00:00
img_00014632__color_shift__model_agnostic,img_00014632,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014632.png,datasets/splits/clean/fold_1/non_weapon/img_00014632.png,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014632__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.059027671813965, ""perturbation_norm_l0"": 625275, ""perturbation_norm_l2"": 10646.568359375, ""perturbation_norm_linf"": 31.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,e70010128c82bdfe54663b06f9885ff8c13287a4249858b989c9a4d1c3c599a0,6551960cf334598319b78ac4ec86f9b1,d4c1b8bb78c8b35e9b06cf39fc92f5da9824e752a7d3196236ed6bae04829d96,0e2166f85dc8ebbb65b37d1363cfd466,625275,10646.568359375,31.0,5.059027671813965,85845,.jpg,2026-05-04T22:53:16+00:00
img_00014644__color_shift__model_agnostic,img_00014644,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014644.png,datasets/splits/clean/fold_1/non_weapon/img_00014644.png,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014644__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.5544538497924805, ""perturbation_norm_l0"": 1029491, ""perturbation_norm_l2"": 12308.6328125, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,e8a52ced3a08c542ddf6dcba19dc5b0f15e1f795dfa49fc28d35a724ad95b119,698748c43245cce1b0b7e2f862497783,8a43a21213a24341fb0319109940e94b7af8e2c22eedb0647a5812b68b8b4dbe,18b55efedbd0f6d68b64e13295dafacb,1029491,12308.6328125,28.0,6.5544538497924805,119057,.jpg,2026-05-04T22:53:16+00:00
img_00014653__color_shift__model_agnostic,img_00014653,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014653.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00014653.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014653__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 10.1349515914917, ""perturbation_norm_l0"": 1607698, ""perturbation_norm_l2"": 15402.1416015625, ""perturbation_norm_linf"": 21.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,a7c0e11bd2bdd953bce483ff6c4b14739d9a4bb4ce7a96b562bd7b270a37d44f,70a6d9d0bd6b26680754e977f9c00ad3,648c4bd9ca80cea4e7d1f8ae827d879a28dd8cf5db6693bf40766125c15f06c2,1c122db1e3ce4a3723322dc4b19a200a,1607698,15402.1416015625,21.0,10.1349515914917,175960,.jpg,2026-05-04T22:53:16+00:00
img_00014657__color_shift__model_agnostic,img_00014657,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014657.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00014657.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014657__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.773125648498535, ""perturbation_norm_l0"": 259036, ""perturbation_norm_l2"": 5508.48486328125, ""perturbation_norm_linf"": 15.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,4d182dca19276c8f7c289cdd0d340a6e5c5477f978b38b9d656245db1c0344bc,717587b90dbec319c8bb307aa9bca1fa,2b6f52e94c6d54bde57acabfb6e33f9f2d6b16c8139ab6b33802fc852175685e,6d8e2df2ed6c48966614f9f5831c4db7,259036,5508.48486328125,15.0,8.773125648498535,12955,.jpg,2026-05-04T22:53:16+00:00
img_00014661__color_shift__model_agnostic,img_00014661,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014661.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00014661.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014661__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.21463680267334, ""perturbation_norm_l0"": 181250, ""perturbation_norm_l2"": 4581.37158203125, ""perturbation_norm_linf"": 25.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,80255e5ba44096ea7a3da3b79490018d168b76ebe84edc92399bab03b398f2bb,73f69e6ebfabe74e4345db18a2838350,0fa4aa4fd226fb6300b0246791569ec29f468d476c7ec77554c08b3f7fd60793,cca2e224b41d838e4ca83b33d42f57ac,181250,4581.37158203125,25.0,6.21463680267334,33929,.jpg,2026-05-04T22:53:16+00:00
img_00014670__color_shift__model_agnostic,img_00014670,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014670.png,datasets/splits/clean/fold_1/non_weapon/img_00014670.png,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014670__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.068110466003418, ""perturbation_norm_l0"": 1541538, ""perturbation_norm_l2"": 14167.779296875, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,7fba0229cd62cbed6e4de8a1bb740e8d1317cfb1d4b57b5a81440c2f037f2869,77e980feaa768f6d0bbb289a98e85b1b,a7641aef7ed31f593c45913bef54108d67a78d85be89231579c872aed8edcad3,af0f95b436c6ab0ee794969d6ad36587,1541538,14167.779296875,27.0,8.068110466003418,195908,.jpg,2026-05-04T22:53:16+00:00
img_00014672__color_shift__model_agnostic,img_00014672,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014672.jpeg,datasets/splits/clean/fold_1/non_weapon/img_00014672.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014672__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.012885093688965, ""perturbation_norm_l0"": 161886, ""perturbation_norm_l2"": 4566.716796875, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,81c49b1f9fc00c9c80d619628096305d0d918f123e4b46080230d2884b1e6d70,7973b86e071e1ea4425d49e03e6eb26b,d585566e7f38072d86cc9c0d49d888249b60e4ba460d1d8f4aa1df67617a46ca,82bac8e514ac59281b9347eee892ac56,161886,4566.716796875,28.0,6.012885093688965,17425,.jpg,2026-05-04T22:53:16+00:00
img_00014681__color_shift__model_agnostic,img_00014681,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014681.png,datasets/splits/clean/fold_1/non_weapon/img_00014681.png,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014681__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.480592727661133, ""perturbation_norm_l0"": 268935, ""perturbation_norm_l2"": 5848.96826171875, ""perturbation_norm_linf"": 22.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,61ebccfaff1b6d26be94004e78958255dbf4ec1a836fad9856a793ba27356ddd,7e29c78cd5541aca2c6615ea553458a3,72d5c47b085aee523414f4eed06e250c33215e9ef771b003ce00790e02b89435,77a49c921d9854f6fce71ffd20306c90,268935,5848.96826171875,22.0,9.480592727661133,23872,.jpg,2026-05-04T22:53:16+00:00
img_00014692__color_shift__model_agnostic,img_00014692,fold_1,non_weapon,05_deepweb,deepweb,,images/img_00014692.png,datasets/splits/clean/fold_1/non_weapon/img_00014692.png,attacks/adversarial/color_shift/model_agnostic/fold_1/non_weapon/img_00014692__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.850715160369873, ""perturbation_norm_l0"": 318050, ""perturbation_norm_l2"": 6349.94677734375, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,013d93a0d788d1b2da99208d5d26a0bd27de0254f6724cb00ff35db076312c15,84646493ca4ece0440de9d3f32be1822,8eae3727cd2353725be8c0aabdae4b9fda633d09fd3e799a02b9f864e2f4faf0,c23568c2c846a62f4e03fb03a9b2d5bb,318050,6349.94677734375,28.0,7.850715160369873,19787,.jpg,2026-05-04T22:53:16+00:00
