image_id,prepared_filename,prepared_relative_path,source_group,source_dataset,source_relative_path,source_filename,sha256,width,height,size_bytes,extension,is_valid_image
img_00000098,img_00000098.jpeg,images/img_00000098.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_38.jpeg,Grenade Launcher_38.jpeg,4a2f4e2ba2d55146c400f8786894f58b96e3636f297008cf51e4bcf7ed683603,1920,1080,261254,.jpeg,True
img_00000099,img_00000099.jpeg,images/img_00000099.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_40.jpeg,Grenade Launcher_40.jpeg,cfd4d34e94aa1d9edada772fd0970125fa2a54aa545dfafbe05efbb95e03777b,976,549,115982,.jpeg,True
img_00000100,img_00000100.jpeg,images/img_00000100.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_41.jpeg,Grenade Launcher_41.jpeg,844c65a2daaa4b73f007e6a3f53270653da2cdf9439a6e8f10d5bbd5ba9bea10,1600,1679,172808,.jpeg,True
img_00000101,img_00000101.jpeg,images/img_00000101.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_44.jpeg,Grenade Launcher_44.jpeg,3c5bfbfd62f8f2b02d111d551a6b706f62b64e9137df61d76ce32427e5580385,3525,1642,2646314,.jpeg,True
img_00000102,img_00000102.jpeg,images/img_00000102.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_45.jpeg,Grenade Launcher_45.jpeg,ab806e9d781cedf858858f58f8baa4a1bfcbd1f60c635967d795d5a3326139b1,440,440,18785,.jpeg,True
img_00000103,img_00000103.jpeg,images/img_00000103.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_48.jpeg,Grenade Launcher_48.jpeg,51ca787f170a1018e75254cfb38e53aedea787bd57851078602ba64039c50336,509,680,45745,.jpeg,True
img_00000104,img_00000104.jpeg,images/img_00000104.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_49.jpeg,Grenade Launcher_49.jpeg,de4536567c02fc44613e270b5d64ff30d1364bb0b26a718a148ad62efa293fbe,960,480,26702,.jpeg,True
img_00000105,img_00000105.png,images/img_00000105.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_5.png,Grenade Launcher_5.png,50f0ae1795d52aa0b950b318bc1b98e226642ce348fc553ef8f8c87c00d73658,3008,2000,1810750,.png,True
img_00000106,img_00000106.jpeg,images/img_00000106.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_50.jpeg,Grenade Launcher_50.jpeg,d96b3263d330e1e9e4e36c00e7da64eb055d13acdd9cdfb8063369ffab57a505,600,600,9436,.jpeg,True
img_00000107,img_00000107.jpeg,images/img_00000107.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_51.jpeg,Grenade Launcher_51.jpeg,c695a8ca65a171fc22f75dd43437e1f8913a6e273b5b5e7aef3632aa035f8000,1000,780,92082,.jpeg,True
img_00000108,img_00000108.jpeg,images/img_00000108.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_52.jpeg,Grenade Launcher_52.jpeg,8c8b1a6a1229aaf0227b434ef85c3369021fbc7968af42e24006f92dd08b126d,1000,1000,60103,.jpeg,True
img_00000109,img_00000109.jpeg,images/img_00000109.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_57.jpeg,Grenade Launcher_57.jpeg,f4ed7464a1dde06d5820fec18d3bc13d42e796444caadb80deb5a6edd1677925,2541,966,528629,.jpeg,True
img_00000110,img_00000110.jpeg,images/img_00000110.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_59.jpeg,Grenade Launcher_59.jpeg,72b84bee411732671c6ceea114d917d4f61e65344b13e7a952d1263d91ede7d7,1200,900,87569,.jpeg,True
img_00000111,img_00000111.jpeg,images/img_00000111.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_60.jpeg,Grenade Launcher_60.jpeg,281d327c9765b8cf74004d9be712d38698453b79a0fa70006208f1ea72373033,2400,1526,477232,.jpeg,True
img_00000112,img_00000112.png,images/img_00000112.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_61.png,Grenade Launcher_61.png,70a6cfe01b8400acf1f66abbd36f05390f68c747064a0e6eeb53075da4ea1a7a,1100,326,356668,.png,True
img_00000113,img_00000113.jpeg,images/img_00000113.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_66.jpeg,Grenade Launcher_66.jpeg,1da588e2b855c6bf15b66b1c093446702c9dd4a9465edee0555c91beee38cb47,1200,1000,62067,.jpeg,True
img_00000114,img_00000114.jpeg,images/img_00000114.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_67.jpeg,Grenade Launcher_67.jpeg,5740f7a2ceef3897c4bfd27a41202d085e4cf24508ff4dba99283ad116884d1e,1000,1000,230309,.jpeg,True
img_00000115,img_00000115.jpeg,images/img_00000115.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_68.jpeg,Grenade Launcher_68.jpeg,0b4953b1b03f5a87768742f3010ce5084e039b377de6aa01fc70c5399d3fe72d,1920,1081,317296,.jpeg,True
img_00000116,img_00000116.jpeg,images/img_00000116.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_71.jpeg,Grenade Launcher_71.jpeg,3dc06eeebe309fcc448a772ce9edfb653ee5db743040f878946dbc329bffd542,2560,1707,387889,.jpeg,True
img_00000117,img_00000117.jpeg,images/img_00000117.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_76.jpeg,Grenade Launcher_76.jpeg,737c6a61f2c61a29b1d5f4f99026c69e849ff67e0034d0292485fefd33c10f58,1200,900,47566,.jpeg,True
img_00000118,img_00000118.jpeg,images/img_00000118.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_79.jpeg,Grenade Launcher_79.jpeg,aa94579614253fed0819a55a27371810d1db1efd3e688d94a81c18280e9e6023,1000,667,247405,.jpeg,True
img_00000119,img_00000119.jpeg,images/img_00000119.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_80.jpeg,Grenade Launcher_80.jpeg,e21f29d7300fea54c7e34c77647e0a2c0ea519f5ceeb79e3a251027a0502573a,1280,720,101436,.jpeg,True
img_00000120,img_00000120.png,images/img_00000120.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_81.png,Grenade Launcher_81.png,048ff65e4455e505e0bd99c77df286e6829b770e43450b28f62b5e806844284a,1280,1280,348694,.png,True
img_00000121,img_00000121.jpeg,images/img_00000121.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_85.jpeg,Grenade Launcher_85.jpeg,9432e416cbc4976872f1438667c3e2bbfda86dda6849627988b1e67b5aa2b22a,2500,1875,598870,.jpeg,True
img_00000122,img_00000122.jpeg,images/img_00000122.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_9.jpeg,Grenade Launcher_9.jpeg,434c27c37e2f2f72a2ba91fd2f3ec9418b529da647b6c6614d3ab27030e9c054,1000,1080,232920,.jpeg,True
img_00000123,img_00000123.jpeg,images/img_00000123.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_95.jpeg,Grenade Launcher_95.jpeg,7c9fab78f3f7e080860a1d0a52cdb3590defb7e0837bd03bfc2dd9e45ec9bdbc,1200,900,52297,.jpeg,True
img_00000124,img_00000124.jpeg,images/img_00000124.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_97.jpeg,Grenade Launcher_97.jpeg,3ca078ac63e254dd141032039249281701d7d19586d443fe5c6ed76067683389,720,405,25932,.jpeg,True
img_00000125,img_00000125.jpeg,images/img_00000125.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_10.jpeg,Handgun_10.jpeg,9638d90292eb092489fcb52a31f7391b602a4878ad2a0878a993d0e353e37931,1600,1174,85538,.jpeg,True
img_00000126,img_00000126.jpeg,images/img_00000126.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_11.jpeg,Handgun_11.jpeg,fe973ca118e8e33758a29d64cb0d2e46356feca802b397b36d3a19c133fc495f,1200,675,105381,.jpeg,True
img_00000127,img_00000127.jpeg,images/img_00000127.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_12.jpeg,Handgun_12.jpeg,63a005592372def7414adc83bae1de11ac530fabf8be9e9d3b9b2b7dc1351306,1280,720,82470,.jpeg,True
img_00000128,img_00000128.png,images/img_00000128.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_15.png,Handgun_15.png,f021bcb3e39fdedbd2212ba38b68d7b36f38a88e5f7555e86ec2a2a49ad20084,526,340,128059,.png,True
img_00000129,img_00000129.jpeg,images/img_00000129.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_16.jpeg,Handgun_16.jpeg,6912da70b94387fc65665d272daf2a12272c3dbd2045a3994ee18686bc046879,770,429,31535,.jpeg,True
img_00000130,img_00000130.jpeg,images/img_00000130.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_17.jpeg,Handgun_17.jpeg,0db44874ae62c532c231ba1d82b8117d2701561b824facc3d310fbf657e18bb3,1400,1837,230636,.jpeg,True
img_00000131,img_00000131.jpeg,images/img_00000131.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_20.jpeg,Handgun_20.jpeg,fd099285453b789e059e6a26def826b5ee0acda60e621d6dbad985e54e61a098,1024,916,134648,.jpeg,True
img_00000132,img_00000132.jpeg,images/img_00000132.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_21.jpeg,Handgun_21.jpeg,84105c4775264d85305fe251b87407f4349a9586fa87bb1d72b1075bc0717314,7954,5302,11903456,.jpeg,True
img_00000133,img_00000133.jpeg,images/img_00000133.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_23.jpeg,Handgun_23.jpeg,e4320d322b310c716d2886b88ad19ef2783b95ab996b046b9e6afae72b931620,1074,711,64427,.jpeg,True
img_00000134,img_00000134.jpeg,images/img_00000134.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_24.jpeg,Handgun_24.jpeg,e609aee0aafbdb3af75cbda5fd32b06fa7c75189b26f57120d9d7a3f10dc8fc5,590,393,22695,.jpeg,True
img_00000135,img_00000135.jpeg,images/img_00000135.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_25.jpeg,Handgun_25.jpeg,ad459a143250dbebfe9d2be907db3938b9a90c9cb869750b3ef85fdbd642fb7b,768,384,50720,.jpeg,True
img_00000136,img_00000136.jpeg,images/img_00000136.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_26.jpeg,Handgun_26.jpeg,6935212f247479338ab542412da10d41196b6e5e1f3d2636338f3b1071e8cedf,621,414,22543,.jpeg,True
img_00000137,img_00000137.jpeg,images/img_00000137.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_28.jpeg,Handgun_28.jpeg,a067e1901e7313cd6da70b97b1b62e8b07525d7855e11bf106e50e412d81ae08,1800,1200,441293,.jpeg,True
img_00000138,img_00000138.jpeg,images/img_00000138.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_29.jpeg,Handgun_29.jpeg,5fbf5041006905c153d52f7fa8bad0438930867fa221ab1c61e086f86cdd20f9,648,432,32181,.jpeg,True
img_00000139,img_00000139.jpeg,images/img_00000139.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_3.jpeg,Handgun_3.jpeg,33c069e03fdcecc4628be28b3317b0da9aafbf010980633a8489781741809c52,550,422,40990,.jpeg,True
img_00000140,img_00000140.jpeg,images/img_00000140.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_30.jpeg,Handgun_30.jpeg,e796508f9ec7e62996c4e292d9a3effaf51f50fe735e6b3c6352da00e306131f,1500,1004,215105,.jpeg,True
img_00000141,img_00000141.png,images/img_00000141.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_33.png,Handgun_33.png,85ef98c9a91829adf033e7627ecc3b896abd218cfd4d37a01bf53819d8ffae04,1202,675,1280948,.png,True
img_00000142,img_00000142.jpeg,images/img_00000142.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_35.jpeg,Handgun_35.jpeg,94de9b5b16a79843641571a3ef8e14836b5fa2d2ee21657fcff3c2cbddfc901c,2500,1667,1520426,.jpeg,True
img_00000143,img_00000143.jpeg,images/img_00000143.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_37.jpeg,Handgun_37.jpeg,165a322d3865296d214562a6a3425ac873b843c1aa7b6e7764aa08678ac6b862,621,414,14539,.jpeg,True
img_00000144,img_00000144.jpeg,images/img_00000144.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_38.jpeg,Handgun_38.jpeg,3791ef269518187993b2487000d4edbfe1a1746568d3ba1f813a955b4c95fb18,500,500,27333,.jpeg,True
img_00000145,img_00000145.jpeg,images/img_00000145.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_39.jpeg,Handgun_39.jpeg,c82e8dc9fd181021c6438dc38f2bca814dfe0dfd16a0e367adf64931fedb91ff,768,384,44779,.jpeg,True
img_00000146,img_00000146.jpeg,images/img_00000146.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_40.jpeg,Handgun_40.jpeg,b01896e9e8a7e97f37f7710155eb534be78971e619aacab83970108b4a5abf10,720,405,20304,.jpeg,True
img_00000147,img_00000147.jpeg,images/img_00000147.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_41.jpeg,Handgun_41.jpeg,9ad9aa84ff3fa884dbd4328ea64aceb4a49af88e0f75185c57993b7af5468466,815,544,51570,.jpeg,True
img_00000148,img_00000148.jpeg,images/img_00000148.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_43.jpeg,Handgun_43.jpeg,f1486d51407b5248f3fbcfcf7ec09721bb0125d5f7269ddddcf5787e9acb2734,720,483,31522,.jpeg,True
img_00000149,img_00000149.jpeg,images/img_00000149.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_45.jpeg,Handgun_45.jpeg,e3ec341f5d9062c8a04bbdafc7b37f49b8d1289271c19fc9618b6f6c43e2efe8,896,500,28104,.jpeg,True
img_00000150,img_00000150.jpeg,images/img_00000150.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_46.jpeg,Handgun_46.jpeg,1bd3cf87a1178c3f3405487230e7ccedd92a0af10a98e9514c50df2cee600e22,600,472,107141,.jpeg,True
img_00000151,img_00000151.jpeg,images/img_00000151.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_58.jpeg,Handgun_58.jpeg,1c3e30c8653d7c107c3dc00637ef84ef700e6b5981fd10f0403f1b46196e9ba6,1600,1361,164276,.jpeg,True
img_00000152,img_00000152.jpeg,images/img_00000152.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_6.jpeg,Handgun_6.jpeg,60cbcdc8d9e7ea0545651d6b56bec84adfc4e28709b33f08bb1f5bd1020c9725,355,355,16056,.jpeg,True
img_00000153,img_00000153.png,images/img_00000153.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_61.png,Handgun_61.png,0b22b9f6c8ea9dde8bfc39aabd1fb13d238aa1ae13452a73c1b80e29fd9cb8e4,1280,1280,329778,.png,True
img_00000154,img_00000154.jpeg,images/img_00000154.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_7.jpeg,Handgun_7.jpeg,514aee12c1f504518fc12d5774e1b3fc6e7565b15d7670642e3394f6e4dd7bde,604,340,48836,.jpeg,True
img_00000155,img_00000155.jpeg,images/img_00000155.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_71.jpeg,Handgun_71.jpeg,faea579ddcba65c2d327aec667f2f9c14d8b50e4ffe4fabace1bb9f01d62a2fd,2400,1600,312734,.jpeg,True
img_00000156,img_00000156.jpeg,images/img_00000156.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_77.jpeg,Handgun_77.jpeg,c331fbcbc63b354172bfc6977741240f8f0d61bd6e8c2917c00b3fbddf9a4c56,1280,1280,92802,.jpeg,True
img_00000157,img_00000157.jpeg,images/img_00000157.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_78.jpeg,Handgun_78.jpeg,40de046c486cd629e4e4f4c068ba0fc990819778b0755d4ffd089da19891e854,2778,1389,755018,.jpeg,True
img_00000158,img_00000158.jpeg,images/img_00000158.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_8.jpeg,Handgun_8.jpeg,e4f20f6be1aaf17d588c04fdb455e4c46c59f12bac798257d39bbb0c01b4fba9,1600,1361,149323,.jpeg,True
img_00000159,img_00000159.jpeg,images/img_00000159.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_82.jpeg,Handgun_82.jpeg,0e1f75723decd3a587ae34be218a2396b5d7ff48d52a94c1a084edac890361df,2048,2048,222718,.jpeg,True
img_00000160,img_00000160.png,images/img_00000160.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_83.png,Handgun_83.png,f5d312d7dcec328e43ca9fe258559a2f527f7fae15fad3b296e7064348de74c6,2560,2560,1025922,.png,True
img_00000161,img_00000161.jpeg,images/img_00000161.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_84.jpeg,Handgun_84.jpeg,1cfb2d5bca4b2a0f041ddae5a0798a3611da19d6237e94d451f0301d8782fd5a,1024,660,96315,.jpeg,True
img_00000162,img_00000162.jpeg,images/img_00000162.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_85.jpeg,Handgun_85.jpeg,352cb9360f7b36a08854bcacebc292b257330183c54a120da674b72ce71f1618,1500,1061,196136,.jpeg,True
img_00000163,img_00000163.jpeg,images/img_00000163.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_89.jpeg,Handgun_89.jpeg,e97a4ad59f9f63dbd298b909d5aa5b7f27d738015018e970524ab7863d1c41e7,1200,667,75438,.jpeg,True
img_00000164,img_00000164.jpeg,images/img_00000164.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_9.jpeg,Handgun_9.jpeg,43e5440d5a8b02ef0d0f5d38355efc636b22f8e64bf335943cce1d410b97fc88,351,500,37811,.jpeg,True
img_00000165,img_00000165.jpeg,images/img_00000165.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_90.jpeg,Handgun_90.jpeg,a1e2784acafcd3b0a823c320e51f404bc0ccda123e31953a0a9f8bc75aea9b1a,792,465,73826,.jpeg,True
img_00000166,img_00000166.jpeg,images/img_00000166.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_91.jpeg,Handgun_91.jpeg,26596381c8b153d9f8fddc69d6441a854b8b358520371de5100ea501e164fda7,780,439,57456,.jpeg,True
img_00000167,img_00000167.jpeg,images/img_00000167.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_94.jpeg,Handgun_94.jpeg,ded4cf0a2889a1e7a0ddf8c2136d8facebf9958cd39695e7475886161ca1ee48,1024,683,77385,.jpeg,True
img_00000168,img_00000168.jpeg,images/img_00000168.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_97.jpeg,Handgun_97.jpeg,948b21d06f447cf3b824ac0335e16b5ae96588b64bb9b5ff5116a161961e5cb7,1280,720,56537,.jpeg,True
img_00000169,img_00000169.jpeg,images/img_00000169.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Handgun_98.jpeg,Handgun_98.jpeg,83b245081858ffb88f14254705fd0744ec4a39e5712ec7600cbc1e9d43d438d9,1086,610,256120,.jpeg,True
img_00000170,img_00000170.jpeg,images/img_00000170.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_10.jpeg,Knife_10.jpeg,c8ddaf5f776e07bfc702cf221d31feb4035af74588043bb92f1d90053bddf855,1500,1500,104651,.jpeg,True
img_00000171,img_00000171.jpeg,images/img_00000171.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_12.jpeg,Knife_12.jpeg,4269273303fed105d08334fdef8db7c8d64917c8f2db996d0edb8b315f440bcb,1200,1800,45530,.jpeg,True
img_00000172,img_00000172.jpeg,images/img_00000172.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_13.jpeg,Knife_13.jpeg,cab6f1798198535a2cfc1cb6097d7424791e6e1c2ec1cdca85d0f97ffed0bbba,1500,1125,25016,.jpeg,True
img_00000173,img_00000173.jpeg,images/img_00000173.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_14.jpeg,Knife_14.jpeg,20e52485fa1309857fb3dd62cdcd64e596f4abc2964a1ed528fa0ef37c10c458,6240,4160,2182716,.jpeg,True
img_00000174,img_00000174.jpeg,images/img_00000174.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_15.jpeg,Knife_15.jpeg,56e73715251ecfc8ec9507d07a28b7d0bc8b2a99029b154350a29f423554f02d,626,469,30671,.jpeg,True
img_00000175,img_00000175.jpeg,images/img_00000175.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_16.jpeg,Knife_16.jpeg,db217df11608b38758f3f39c92f7a9f50b66d3bdcfdc872bc891741f6660e00c,1196,1080,546907,.jpeg,True
img_00000176,img_00000176.jpeg,images/img_00000176.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_20.jpeg,Knife_20.jpeg,a8d9f9c06d481a23936d4e9958da152a21b09eafbe2c482b5199e742df568d31,7240,5792,2715523,.jpeg,True
img_00000177,img_00000177.jpeg,images/img_00000177.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_23.jpeg,Knife_23.jpeg,785c560fbdf8f46fac22ac93261c09be34e3d0c96b4b94b11b59151991829e67,1400,1400,35901,.jpeg,True
img_00000178,img_00000178.jpeg,images/img_00000178.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_25.jpeg,Knife_25.jpeg,402bf9d46cf416e0e24c0b0f5f886a7ce32fe77f3bb89195d2ed5f364d217d39,1600,793,197094,.jpeg,True
img_00000179,img_00000179.jpeg,images/img_00000179.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_26.jpeg,Knife_26.jpeg,fa0944a042d106b62eb0fc403ede717572d9d9092ec394192d4295e460484899,2362,2362,97816,.jpeg,True
img_00000180,img_00000180.png,images/img_00000180.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_27.png,Knife_27.png,f9839303ffee711399933001f4f04f08653e8b5e0a904522a9a9437c1e82fd7d,500,443,134992,.png,True
img_00000181,img_00000181.png,images/img_00000181.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_28.png,Knife_28.png,acbcff2a817f7becb881f6783df7f4d1bc70a66adfb5f8f042338c83d7b16e08,800,800,117593,.png,True
img_00000182,img_00000182.jpeg,images/img_00000182.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_3.jpeg,Knife_3.jpeg,28d60cc4feb0ffc532fd8d95bf03aaf6de8eb8c04e2a08c9a584dd5b25e3121d,1500,1313,35871,.jpeg,True
img_00000183,img_00000183.jpeg,images/img_00000183.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_30.jpeg,Knife_30.jpeg,caf1e9998e2df4e319ee72465e973184c3ac5ed0b1207aa8c6144891aec2731b,1000,1000,129724,.jpeg,True
img_00000184,img_00000184.jpeg,images/img_00000184.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_31.jpeg,Knife_31.jpeg,027c7a412f5366bf82a8c51b4f410faebf05d2d5ed70e2e661f482805d8c2aff,320,320,14273,.jpeg,True
img_00000185,img_00000185.jpeg,images/img_00000185.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_33.jpeg,Knife_33.jpeg,5c42695830d9af89f9af1008f0809cf194382d0ece69442c44f6191efaba3275,1452,1072,22250,.jpeg,True
img_00000186,img_00000186.png,images/img_00000186.png,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_34.png,Knife_34.png,869d7a2bad16d6e86972b054beff6bed956ef83dae359b29712b8b796211a10c,500,350,32406,.png,True
img_00000187,img_00000187.jpeg,images/img_00000187.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_35.jpeg,Knife_35.jpeg,f269d9d7e7eaac5500e60c06d64967cb1e878bf1cbc566709d8c533ccb71b24c,1200,1200,239091,.jpeg,True
img_00000188,img_00000188.jpeg,images/img_00000188.jpeg,kaggle,01_kaggle_weapon,weapon_detection/train/images/Knife_39.jpeg,Knife_39.jpeg,33fd9e8c1575819b5914b67f9268a941f3c4704f8a3b93fc0068a6d77e5f9aab,1280,720,97250,.jpeg,True
